x,y,z,nx,ny,nz,vn,vnx,vny,vnz
-0.20000001788139343,-0.16991658508777618,0.014043164439499378,-1.0,0.0,0.0,-0.4001148045063019,0.4001148045063019,-0.0,-0.0
-0.20000001788139343,-0.16647842526435852,0.02797984890639782,-1.0,0.0,-0.0,-0.39998576045036316,0.39998576045036316,-0.0,0.0
-0.20000001788139343,-0.15148863196372986,0.032168153673410416,-1.0,0.0,-0.0,-0.4000336229801178,0.4000336229801178,-0.0,0.0
-0.20000001788139343,-0.14267095923423767,0.030751055106520653,-1.0,0.0,-0.0,-0.4000428318977356,0.4000428318977356,-0.0,0.0
-0.20000001788139343,-0.14177653193473816,0.021413369104266167,-1.0,0.0,0.0,-0.4000321924686432,0.4000321924686432,-0.0,-0.0
-0.20000001788139343,-0.13386879861354828,0.026947854086756706,-1.0,0.0,0.0,-0.39994901418685913,0.39994901418685913,-0.0,-0.0
-0.20000001788139343,-0.12633757293224335,0.02040746994316578,-1.0,0.0,0.0,-0.40004703402519226,0.40004703402519226,-0.0,-0.0
-0.20000001788139343,-0.11746758222579956,0.017871541902422905,-1.0,-0.0,0.0,-0.40025773644447327,0.40025773644447327,0.0,-0.0
-0.20000000298023224,-0.19917353987693787,0.0017911111935973167,-1.0,0.0,0.0,-0.3986002504825592,0.3986002504825592,-0.0,-0.0
-0.20000000298023224,-0.19852355122566223,0.007133840583264828,-1.0,0.0,0.0,-0.39536717534065247,0.39536717534065247,-0.0,-0.0
-0.20000000298023224,-0.1976584941148758,0.001735808327794075,-1.0,-0.0,0.0,-0.39899975061416626,0.39899975061416626,0.0,-0.0
-0.20000000298023224,-0.19703756272792816,0.006914371624588966,-1.0,0.0,0.0,-0.39709189534187317,0.39709189534187317,-0.0,-0.0
-0.20000000298023224,-0.19694197177886963,0.01419287733733654,-1.0,0.0,0.0,-0.3935953378677368,0.3935953378677368,-0.0,-0.0
-0.20000000298023224,-0.19586776196956635,0.00167078897356987,-1.0,-0.0,0.0,-0.3992980122566223,0.3992980122566223,0.0,-0.0
-0.20000000298023224,-0.1955191045999527,0.013761363923549652,-1.0,0.0,0.0,-0.39593276381492615,0.39593276381492615,-0.0,-0.0
-0.20000000298023224,-0.19528354704380035,0.006655968260020018,-1.0,0.0,0.0,-0.3982972502708435,0.3982972502708435,-0.0,-0.0
-0.20000000298023224,-0.1943657547235489,0.02093767747282982,-1.0,0.0,0.0,-0.3938979506492615,0.3938979506492615,-0.0,-0.0
-0.20000000298023224,-0.19384145736694336,0.013253223150968552,-1.0,0.0,0.0,-0.3975863754749298,0.3975863754749298,-0.0,-0.0
-0.20000000298023224,-0.1936030089855194,0.0015960820019245148,-1.0,-0.0,0.0,-0.3993728458881378,0.3993728458881378,0.0,-0.0
-0.20000000298023224,-0.19303110241889954,0.020304543897509575,-1.0,0.0,-0.0,-0.3961791396141052,0.3961791396141052,-0.0,0.0
-0.20000000298023224,-0.19271664321422577,0.005834884010255337,-1.0,0.0,0.0,-0.39902985095977783,0.39902985095977783,-0.0,-0.0
-0.20000000298023224,-0.19145837426185608,0.019558191299438477,-1.0,0.0,-0.0,-0.39778652787208557,0.39778652787208557,-0.0,0.0
-0.20000000298023224,-0.19119814038276672,0.0121943149715662,-1.0,0.0,0.0,-0.3989941477775574,0.3989941477775574,-0.0,-0.0
-0.20000000298023224,-0.19086091220378876,0.027135323733091354,-1.0,0.0,0.0,-0.39471861720085144,0.39471861720085144,-0.0,-0.0
-0.20000000298023224,-0.18995054066181183,0.001943314215168357,-1.0,-0.0,-0.0,-0.39997804164886475,0.39997804164886475,0.0,0.0
-0.20000000298023224,-0.1896165907382965,0.026303375139832497,-1.0,0.0,0.0,-0.3965966999530792,0.3965966999530792,-0.0,-0.0
-0.20000000298023224,-0.1889006644487381,0.018234146758913994,-1.0,-0.0,0.0,-0.39872390031814575,0.39872390031814575,0.0,-0.0
-0.20000000298023224,-0.1881517618894577,0.0253215953707695,-1.0,0.0,0.0,-0.39794519543647766,0.39794519543647766,-0.0,-0.0
-0.20000000298023224,-0.18799424171447754,0.006550310179591179,-1.0,0.0,-0.0,-0.3998030126094818,0.3998030126094818,-0.0,0.0
-0.20000000298023224,-0.18638257682323456,0.03284553065896034,-1.0,0.0,0.0,-0.39498916268348694,0.39498916268348694,-0.0,-0.0
-0.20000000298023224,-0.18573787808418274,0.023784872144460678,-1.0,0.0,0.0,-0.39895015954971313,0.39895015954971313,-0.0,-0.0
-0.20000000298023224,-0.18572072684764862,0.012795447371900082,-1.0,0.0,-0.0,-0.39995241165161133,0.39995241165161133,-0.0,0.0
-0.20000000298023224,-0.18525192141532898,0.031821075826883316,-1.0,0.0,-0.0,-0.39675551652908325,0.39675551652908325,-0.0,0.0
-0.20000000298023224,-0.18392224609851837,0.030612291768193245,-1.0,0.0,-0.0,-0.39802366495132446,0.39802366495132446,-0.0,0.0
-0.20000000298023224,-0.18380549550056458,0.00181015080306679,-1.0,-0.0,-0.0,-0.40004146099090576,0.40004146099090576,0.0,0.0
-0.20000000298023224,-0.1832013726234436,0.01858857460319996,-1.0,0.0,-0.0,-0.39991748332977295,0.39991748332977295,-0.0,0.0
-0.20000000298023224,-0.1816529929637909,0.028884772211313248,-1.0,-0.0,0.0,-0.3989177346229553,0.3989177346229553,0.0,-0.0
-0.20000000298023224,-0.1810232400894165,0.037940528243780136,-1.0,0.0,0.0,-0.39502397179603577,0.39502397179603577,-0.0,-0.0
-0.20000000298023224,-0.1808721274137497,0.006434400100260973,-1.0,0.0,-0.0,-0.3999529182910919,0.3999529182910919,-0.0,0.0
-0.20000000298023224,-0.18004950881004333,0.03674803674221039,-1.0,0.0,0.0,-0.39678943157196045,0.39678943157196045,-0.0,-0.0
-0.20000000298023224,-0.17959673702716827,0.02397945709526539,-1.0,0.0,-0.0,-0.39981362223625183,0.39981362223625183,-0.0,0.0
-0.20000000298023224,-0.17890450358390808,0.035342007875442505,-1.0,0.0,0.0,-0.39806613326072693,0.39806613326072693,-0.0,-0.0
-0.20000000298023224,-0.17809517681598663,0.012646381743252277,-1.0,-0.0,-0.0,-0.4000272750854492,0.4000272750854492,0.0,0.0
-0.20000000298023224,-0.17691490054130554,0.033553652465343475,-1.0,0.0,0.0,-0.398843377828598,0.398843377828598,-0.0,-0.0
-0.20000000298023224,-0.17662613093852997,0.0017440288793295622,-1.0,-0.0,-0.0,-0.40005603432655334,0.40005603432655334,0.0,0.0
-0.20000000298023224,-0.17635478079319,0.018183454871177673,-1.0,0.0,-0.0,-0.4000462293624878,0.4000462293624878,-0.0,0.0
-0.20000000298023224,-0.17496532201766968,0.042171891778707504,-1.0,0.0,0.0,-0.39503422379493713,0.39503422379493713,-0.0,-0.0
-0.20000000298023224,-0.1749519556760788,0.028861837461590767,-1.0,0.0,-0.0,-0.39970284700393677,0.39970284700393677,-0.0,0.0
-0.20000000298023224,-0.17417874932289124,0.04084271565079689,-1.0,0.0,-0.0,-0.39679381251335144,0.39679381251335144,-0.0,0.0
-0.20000000298023224,-0.17325347661972046,0.03927656635642052,-1.0,0.0,-0.0,-0.39807963371276855,0.39807963371276855,-0.0,0.0
-0.20000000298023224,-0.17312638461589813,0.006695498246699572,-1.0,-0.0,0.0,-0.4000954329967499,0.4000954329967499,0.0,-0.0
-0.20000000298023224,-0.17222073674201965,0.03752724081277847,-1.0,-0.0,0.0,-0.3985879719257355,0.3985879719257355,0.0,-0.0
-0.20000000298023224,-0.17178720235824585,0.0222153440117836,-1.0,0.0,-0.0,-0.40000638365745544,0.40000638365745544,-0.0,0.0
-0.20000000298023224,-0.17035959661006927,0.03437783941626549,-1.0,0.0,-0.0,-0.3993688225746155,0.3993688225746155,-0.0,0.0
-0.20000000298023224,-0.16894331574440002,0.0017845375696197152,-1.0,-0.0,-0.0,-0.4000532329082489,0.4000532329082489,0.0,0.0
-0.20000000298023224,-0.168344646692276,0.04544362425804138,-1.0,0.0,0.0,-0.39502444863319397,0.39502444863319397,-0.0,-0.0
-0.20000000298023224,-0.16776537895202637,0.04400913417339325,-1.0,0.0,0.0,-0.3967781960964203,0.3967781960964203,-0.0,-0.0
-0.20000000298023224,-0.16708363592624664,0.04231937229633331,-1.0,0.0,0.0,-0.3980408012866974,0.3980408012866974,-0.0,-0.0
-0.20000000298023224,-0.1664784848690033,0.03971192613244057,-1.0,0.0,0.0,-0.3987431526184082,0.3987431526184082,-0.0,-0.0
-0.20000000298023224,-0.16536708176136017,0.006786523386836052,-1.0,0.0,0.0,-0.40006041526794434,0.40006041526794434,-0.0,-0.0
-0.20000000298023224,-0.1647065281867981,0.019887683913111687,-1.0,0.0,0.0,-0.40000593662261963,0.40000593662261963,-0.0,-0.0
-0.20000000298023224,-0.16344411671161652,0.03571430221199989,-1.0,-0.0,-0.0,-0.40022405982017517,0.40022405982017517,0.0,0.0
-0.20000000298023224,-0.16148428618907928,0.013086609542369843,-1.0,0.0,0.0,-0.4000296890735626,0.4000296890735626,-0.0,-0.0
-0.20000000298023224,-0.16131192445755005,0.04768301546573639,-1.0,0.0,0.0,-0.39503511786460876,0.39503511786460876,-0.0,-0.0
-0.20000000298023224,-0.16129200160503387,0.0017932349583134055,-1.0,-0.0,-0.0,-0.4000517725944519,0.4000517725944519,0.0,0.0
-0.20000000298023224,-0.1609540581703186,0.046176694333553314,-1.0,0.0,-0.0,-0.39678871631622314,0.39678871631622314,-0.0,0.0
-0.20000000298023224,-0.160532608628273,0.04440251365303993,-1.0,0.0,-0.0,-0.39804816246032715,0.39804816246032715,-0.0,0.0
-0.20000000298023224,-0.16039662063121796,0.024396564811468124,-1.0,0.0,0.0,-0.39997923374176025,0.39997923374176025,-0.0,-0.0
-0.20000000298023224,-0.15963633358478546,0.041454195976257324,-1.0,0.0,0.0,-0.39882194995880127,0.39882194995880127,-0.0,-0.0
-0.20000000298023224,-0.15891529619693756,0.030296802520751953,-1.0,-0.0,-0.0,-0.40000781416893005,0.40000781416893005,0.0,0.0
-0.20000000298023224,-0.15752772986888885,0.006562222260981798,-1.0,0.0,-0.0,-0.40005433559417725,0.40005433559417725,-0.0,0.0
-0.20000000298023224,-0.15740300714969635,0.036470867693424225,-1.0,0.0,-0.0,-0.4001144468784332,0.4001144468784332,-0.0,0.0
-0.20000000298023224,-0.1572706550359726,0.018893824890255928,-1.0,0.0,0.0,-0.39994025230407715,0.39994025230407715,-0.0,-0.0
-0.20000000298023224,-0.15418384969234467,0.025171883404254913,-1.0,0.0,0.0,-0.39995983242988586,0.39995983242988586,-0.0,-0.0
-0.20000000298023224,-0.15402719378471375,0.0488409623503685,-1.0,0.0,0.0,-0.3950449526309967,0.3950449526309967,-0.0,-0.0
-0.20000000298023224,-0.15389931201934814,0.0472978912293911,-1.0,0.0,0.0,-0.3967975974082947,0.3967975974082947,-0.0,-0.0
-0.20000000298023224,-0.15374834835529327,0.045480452477931976,-1.0,0.0,0.0,-0.39808139204978943,0.39808139204978943,-0.0,-0.0
-0.20000000298023224,-0.15363194048404694,0.012939311563968658,-1.0,0.0,0.0,-0.40002045035362244,0.40002045035362244,-0.0,-0.0
-0.20000000298023224,-0.15359412133693695,0.0017615724354982376,-1.0,-0.0,-0.0,-0.40006017684936523,0.40006017684936523,0.0,0.0
-0.20000000298023224,-0.15355747938156128,0.04339630901813507,-1.0,0.0,0.0,-0.398674875497818,0.398674875497818,-0.0,-0.0
-0.20000000298023224,-0.15287935733795166,0.0397508330643177,-1.0,0.0,-0.0,-0.3994646966457367,0.3994646966457367,-0.0,0.0
-0.20000000298023224,-0.14995427429676056,0.01937495730817318,-1.0,0.0,0.0,-0.39998793601989746,0.39998793601989746,-0.0,-0.0
-0.20000000298023224,-0.14976583421230316,0.006619174033403397,-1.0,0.0,0.0,-0.4000729024410248,0.4000729024410248,-0.0,-0.0
-0.20000000298023224,-0.1477472335100174,0.025832105427980423,-1.0,0.0,0.0,-0.39997339248657227,0.39997339248657227,-0.0,-0.0
-0.20000000298023224,-0.1470336765050888,0.0372794046998024,-1.0,-0.0,-0.0,-0.3996632397174835,0.3996632397174835,0.0,0.0
-0.20000000298023224,-0.14698292315006256,0.04267527163028717,-1.0,0.0,0.0,-0.3989819288253784,0.3989819288253784,-0.0,-0.0
-0.20000000298023224,-0.14688372611999512,0.04553068429231644,-1.0,-0.0,0.0,-0.3980541229248047,0.3980541229248047,0.0,-0.0
-0.20000000298023224,-0.14676061272621155,0.04734925925731659,-1.0,-0.0,0.0,-0.3967892527580261,0.3967892527580261,0.0,-0.0
-0.20000000298023224,-0.14665573835372925,0.04889323189854622,-1.0,0.0,0.0,-0.3950391113758087,0.3950391113758087,-0.0,-0.0
-0.20000000298023224,-0.14593353867530823,0.00177271687425673,-1.0,-0.0,-0.0,-0.4000556468963623,0.4000556468963623,0.0,0.0
-0.20000000298023224,-0.14588047564029694,0.013471860438585281,-1.0,0.0,0.0,-0.40007662773132324,0.40007662773132324,-0.0,-0.0
-0.20000000298023224,-0.14216090738773346,0.006684865802526474,-1.0,0.0,0.0,-0.400064080953598,0.400064080953598,-0.0,-0.0
-0.20000000298023224,-0.14121763408184052,0.03877246752381325,-1.0,-0.0,-0.0,-0.3995499312877655,0.3995499312877655,0.0,0.0
-0.20000000298023224,-0.1405465453863144,0.04249217361211777,-1.0,0.0,0.0,-0.39875033497810364,0.39875033497810364,-0.0,-0.0
-0.20000000298023224,-0.14009344577789307,0.04455333203077316,-1.0,0.0,-0.0,-0.3980778455734253,0.3980778455734253,-0.0,0.0
-0.20000000298023224,-0.13969938457012177,0.04633121192455292,-1.0,0.0,-0.0,-0.3967979848384857,0.3967979848384857,-0.0,0.0
-0.20000000298023224,-0.13936451077461243,0.04784058779478073,-1.0,0.0,0.0,-0.3950464427471161,0.3950464427471161,-0.0,-0.0
-0.20000000298023224,-0.13845910131931305,0.013395280577242374,-1.0,0.0,-0.0,-0.4000326097011566,0.4000326097011566,-0.0,0.0
-0.20000000298023224,-0.13829752802848816,0.001767084002494812,-1.0,-0.0,-0.0,-0.4000382125377655,0.4000382125377655,0.0,0.0
-0.20000000298023224,-0.1362813264131546,0.03450385481119156,-1.0,-0.0,0.0,-0.3996666967868805,0.3996666967868805,0.0,-0.0
-0.20000000298023224,-0.13462308049201965,0.006619015242904425,-1.0,0.0,-0.0,-0.40004605054855347,0.40004605054855347,-0.0,0.0
-0.20000000298023224,-0.1344982236623764,0.03978462517261505,-1.0,0.0,0.0,-0.39898115396499634,0.39898115396499634,-0.0,-0.0
-0.20000000298023224,-0.13434210419654846,0.019350694492459297,-1.0,-0.0,-0.0,-0.4000147581100464,0.4000147581100464,0.0,0.0
-0.20000000298023224,-0.13353122770786285,0.04257051646709442,-1.0,-0.0,0.0,-0.39805468916893005,0.39805468916893005,0.0,-0.0
-0.20000000298023224,-0.13287515938282013,0.04426770284771919,-1.0,-0.0,0.0,-0.39679795503616333,0.39679795503616333,0.0,-0.0
-0.20000000298023224,-0.1323181688785553,0.045708660036325455,-1.0,0.0,0.0,-0.3950500190258026,0.3950500190258026,-0.0,-0.0
-0.20000000298023224,-0.1306876838207245,0.0017134910449385643,-1.0,-0.0,-0.0,-0.40001699328422546,0.40001699328422546,0.0,0.0
-0.20000000298023224,-0.13066913187503815,0.01313952635973692,-1.0,-0.0,0.0,-0.4000002145767212,0.4000002145767212,0.0,-0.0
-0.20000000298023224,-0.12986136972904205,0.034190915524959564,-1.0,0.0,-0.0,-0.39952534437179565,0.39952534437179565,-0.0,0.0
-0.20000000298023224,-0.12836548686027527,0.03779827803373337,-1.0,0.0,-0.0,-0.3987475335597992,0.3987475335597992,-0.0,0.0
-0.20000000298023224,-0.12734749913215637,0.0396261140704155,-1.0,0.0,-0.0,-0.39807140827178955,0.39807140827178955,-0.0,0.0
-0.20000000298023224,-0.12731413543224335,0.00633162772282958,-1.0,0.0,0.0,-0.4000827670097351,0.4000827670097351,-0.0,-0.0
-0.20000000298023224,-0.12644308805465698,0.041205793619155884,-1.0,0.0,-0.0,-0.3968011140823364,0.3968011140823364,-0.0,0.0
-0.20000000298023224,-0.12567582726478577,0.04254736006259918,-1.0,0.0,0.0,-0.39505571126937866,0.39505571126937866,-0.0,-0.0
-0.20000000298023224,-0.12506920099258423,0.02859179861843586,-1.0,-0.0,0.0,-0.39965349435806274,0.39965349435806274,0.0,-0.0
-0.20000000298023224,-0.12354539334774017,0.03390318155288696,-1.0,0.0,0.0,-0.39886507391929626,0.39886507391929626,-0.0,-0.0
-0.20000000298023224,-0.12320359796285629,0.001548335188999772,-1.0,-0.0,-0.0,-0.4000372290611267,0.4000372290611267,0.0,0.0
-0.20000000298023224,-0.12318942695856094,0.012477374635636806,-1.0,0.0,0.0,-0.40002623200416565,0.40002623200416565,-0.0,-0.0
-0.20000000298023224,-0.12168392539024353,0.035785574465990067,-1.0,-0.0,0.0,-0.3980576992034912,0.3980576992034912,0.0,-0.0
-0.20000000298023224,-0.12073956429958344,0.005642257630825043,-1.0,0.0,-0.0,-0.40003952383995056,0.40003952383995056,-0.0,0.0
-0.20000000298023224,-0.12054946273565292,0.037215400487184525,-1.0,-0.0,0.0,-0.3968004286289215,0.3968004286289215,0.0,-0.0
-0.20000000298023224,-0.11980386078357697,0.024390682578086853,-1.0,0.0,-0.0,-0.39963680505752563,0.39963680505752563,-0.0,0.0
-0.20000000298023224,-0.11958711594343185,0.03842993825674057,-1.0,0.0,0.0,-0.3950618505477905,0.3950618505477905,-0.0,-0.0
-0.20000000298023224,-0.11869318783283234,0.029482493177056313,-1.0,0.0,0.0,-0.39875057339668274,0.39875057339668274,-0.0,-0.0
-0.20000000298023224,-0.11673349887132645,0.009383619762957096,-1.0,-0.0,0.0,-0.3999674618244171,0.3999674618244171,0.0,-0.0
-0.20000000298023224,-0.11666625738143921,0.03113984689116478,-1.0,0.0,-0.0,-0.3980438709259033,0.3980438709259033,-0.0,0.0
-0.20000000298023224,-0.11586789041757584,0.002446932950988412,-1.0,-0.0,-0.0,-0.4000941216945648,0.4000941216945648,0.0,0.0
-0.20000000298023224,-0.11532576382160187,0.03239038214087486,-1.0,0.0,-0.0,-0.3967835009098053,0.3967835009098053,-0.0,0.0
-0.20000000298023224,-0.11459362506866455,0.024077672511339188,-1.0,0.0,0.0,-0.39868080615997314,0.39868080615997314,-0.0,-0.0
-0.20000000298023224,-0.11418785899877548,0.033452074974775314,-1.0,0.0,0.0,-0.39505183696746826,0.39505183696746826,-0.0,-0.0
-0.20000000298023224,-0.11243893951177597,0.013579040765762329,-1.0,-0.0,0.0,-0.39955633878707886,0.39955633878707886,0.0,-0.0
-0.20000000298023224,-0.1123923510313034,0.025806892663240433,-1.0,-0.0,0.0,-0.3979727327823639,0.3979727327823639,0.0,-0.0
-0.20000000298023224,-0.11125589907169342,0.018674248829483986,-1.0,0.0,-0.0,-0.3986186385154724,0.3986186385154724,-0.0,0.0
-0.20000000298023224,-0.1112545058131218,0.0070640393532812595,-1.0,0.0,0.0,-0.4000549614429474,0.4000549614429474,-0.0,-0.0
-0.20000000298023224,-0.11087952554225922,0.02684687450528145,-1.0,-0.0,0.0,-0.3967181444168091,0.3967181444168091,0.0,-0.0
-0.20000000298023224,-0.10987831652164459,0.002091390546411276,-1.0,-0.0,-0.0,-0.39989790320396423,0.39989790320396423,0.0,0.0
-0.20000000298023224,-0.10959461331367493,0.027728920802474022,-1.0,0.0,0.0,-0.39498862624168396,0.39498862624168396,-0.0,-0.0
-0.20000000298023224,-0.10891405493021011,0.019920719787478447,-1.0,0.0,-0.0,-0.39773795008659363,0.39773795008659363,-0.0,0.0
-0.20000000298023224,-0.10835951566696167,0.012563804164528847,-1.0,-0.0,0.0,-0.39849960803985596,0.39849960803985596,0.0,-0.0
-0.20000000298023224,-0.10728418081998825,0.02071666531264782,-1.0,0.0,-0.0,-0.39632123708724976,0.39632123708724976,-0.0,0.0
-0.20000000298023224,-0.10715053230524063,0.006032898090779781,-1.0,0.0,-0.0,-0.3985678553581238,0.3985678553581238,-0.0,0.0
-0.20000000298023224,-0.1064547598361969,0.0016568326391279697,-1.0,0.0,-0.0,-0.39901411533355713,0.39901411533355713,-0.0,0.0
-0.20000000298023224,-0.10631325095891953,0.013563129119575024,-1.0,-0.0,0.0,-0.3975342810153961,0.3975342810153961,0.0,-0.0
-0.20000000298023224,-0.10590019822120667,0.021391086280345917,-1.0,0.0,0.0,-0.39436769485473633,0.39436769485473633,-0.0,-0.0
-0.20000000298023224,-0.10478167235851288,0.006847718730568886,-1.0,-0.0,0.0,-0.39801275730133057,0.39801275730133057,0.0,-0.0
-0.20000000298023224,-0.10461941361427307,0.01409420371055603,-1.0,-0.0,0.0,-0.39581042528152466,0.39581042528152466,0.0,-0.0
-0.20000000298023224,-0.10424093902111053,0.0017128484323620796,-1.0,0.0,-0.0,-0.39883485436439514,0.39883485436439514,-0.0,0.0
-0.20000000298023224,-0.10318232327699661,0.01454392820596695,-1.0,0.0,0.0,-0.39341992139816284,0.39341992139816284,-0.0,-0.0
-0.20000000298023224,-0.10302060097455978,0.007112530060112476,-1.0,-0.0,0.0,-0.39646920561790466,0.39646920561790466,0.0,-0.0
-0.20000000298023224,-0.10240527242422104,0.0017793542938306928,-1.0,0.0,-0.0,-0.3982679843902588,0.3982679843902588,-0.0,0.0
-0.20000000298023224,-0.10152813792228699,0.007337129674851894,-1.0,0.0,0.0,-0.39421558380126953,0.39421558380126953,-0.0,-0.0
-0.20000000298023224,-0.10085125267505646,0.0018360274843871593,-1.0,0.0,-0.0,-0.39760148525238037,0.39760148525238037,-0.0,0.0
